discr,reduction,operator,freq,cds,corpus,base,context_type,dimensionality,neg,similarity,SimLex999,men
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,1.4,correlation,0.194,0.581
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,1.4,cos,0.194,0.581
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,2,correlation,0.242,0.694
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,2,cos,0.24,0.691
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,5,correlation,0.305,0.719
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,5,cos,0.284,0.703
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,7,correlation,0.3,0.708
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,7,cos,0.273,0.686
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,0.2,correlation,0.167,0.329
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,0.2,cos,0.167,0.329
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,0.5,correlation,0.17,0.38
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,0.5,cos,0.17,0.38
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,0.7,correlation,0.173,0.417
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,0.7,cos,0.173,0.417
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,1,correlation,0.179,0.477
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,1,cos,0.179,0.477
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,1.4,correlation,0.191,0.565
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,1.4,cos,0.191,0.565
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,2,correlation,0.234,0.683
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,2,cos,0.233,0.681
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,5,correlation,0.307,0.719
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,5,cos,0.283,0.703
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,7,correlation,0.302,0.709
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,7,cos,0.277,0.685
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,0.2,correlation,0.166,0.327
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,0.2,cos,0.166,0.327
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,0.5,correlation,0.169,0.377
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,0.5,cos,0.169,0.377
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,0.7,correlation,0.173,0.413
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,0.7,cos,0.173,0.412
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,1,correlation,0.178,0.47
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,1,cos,0.178,0.47
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,1.4,correlation,0.189,0.555
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,1.4,cos,0.189,0.555
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,2,correlation,0.227,0.674
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,2,cos,0.227,0.673
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,5,correlation,0.307,0.719
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,5,cos,0.287,0.703
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,7,correlation,0.304,0.71
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,7,cos,0.276,0.686
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,0.2,correlation,0.237,0.575
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,0.2,cos,0.238,0.567
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,0.5,correlation,0.287,0.653
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,0.5,cos,0.29,0.651
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,0.7,correlation,0.279,0.65
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,0.7,cos,0.284,0.649
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,1,correlation,0.27,0.641
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,1,cos,0.275,0.644
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,1.4,correlation,0.241,0.617
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,1.4,cos,0.24,0.628
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,2,correlation,0.248,0.554
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,2,cos,0.234,0.579
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,5,correlation,0.141,0.248
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,5,cos,0.112,0.307
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,7,correlation,0.098,0.179
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,7,cos,0.062,0.238
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,0.2,correlation,0.23,0.607
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,0.2,cos,0.232,0.6
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,0.5,correlation,0.289,0.707
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,0.5,cos,0.293,0.705
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,0.7,correlation,0.289,0.708
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,0.7,cos,0.293,0.707
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,1,correlation,0.283,0.705
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,1,cos,0.288,0.704
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,1.4,correlation,0.265,0.699
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,1.4,cos,0.27,0.696
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,2,correlation,0.245,0.692
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,2,cos,0.247,0.691
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,5,correlation,0.214,0.571
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,5,cos,0.196,0.597
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,7,correlation,0.159,0.471
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,7,cos,0.151,0.521
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,0.2,correlation,0.222,0.605
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,0.2,cos,0.224,0.599
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,0.5,correlation,0.29,0.719
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,0.5,cos,0.291,0.718
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,0.7,correlation,0.297,0.722
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,0.7,cos,0.3,0.721
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,1,correlation,0.291,0.722
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,1,cos,0.294,0.721
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,1.4,correlation,0.284,0.717
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,1.4,cos,0.286,0.715
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,2,correlation,0.268,0.713
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,2,cos,0.269,0.707
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,5,correlation,0.246,0.659
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,5,cos,0.217,0.665
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,7,correlation,0.207,0.602
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,7,cos,0.181,0.63
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,0.2,correlation,0.222,0.608
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,0.2,cos,0.223,0.603
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,0.5,correlation,0.297,0.727
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,0.5,cos,0.297,0.726
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,0.7,correlation,0.308,0.731
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,0.7,cos,0.309,0.731
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,1,correlation,0.305,0.732
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,1,cos,0.306,0.731
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,1.4,correlation,0.299,0.728
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,1.4,cos,0.3,0.727
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,2,correlation,0.283,0.724
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,2,cos,0.283,0.72
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,5,correlation,0.277,0.69
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,5,cos,0.245,0.685
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,7,correlation,0.244,0.664
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,5000,7,cos,0.206,0.671
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,0.2,correlation,0.22,0.593
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,0.2,cos,0.22,0.59
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,0.5,correlation,0.303,0.724
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,0.5,cos,0.302,0.723
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,0.7,correlation,0.318,0.733
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,0.7,cos,0.317,0.731
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,1,correlation,0.316,0.734
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,1,cos,0.315,0.732
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,1.4,correlation,0.313,0.733
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,1.4,cos,0.311,0.73
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,2,correlation,0.303,0.73
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,2,cos,0.299,0.725
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,5,correlation,0.314,0.708
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,5,cos,0.282,0.694
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,7,correlation,0.275,0.695
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,10000,7,cos,0.25,0.685
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,0.2,correlation,0.217,0.575
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,0.2,cos,0.217,0.573
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,0.5,correlation,0.299,0.722
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,0.5,cos,0.299,0.72
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,0.7,correlation,0.319,0.734
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,0.7,cos,0.319,0.732
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,1,correlation,0.32,0.737
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,1,cos,0.319,0.735
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,1.4,correlation,0.319,0.737
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,1.4,cos,0.316,0.734
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,2,correlation,0.312,0.734
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,2,cos,0.305,0.729
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,5,correlation,0.337,0.718
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,5,cos,0.309,0.703
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,7,correlation,0.311,0.711
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,20000,7,cos,0.295,0.694
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,0.2,correlation,0.213,0.57
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,0.2,cos,0.213,0.569
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,0.5,correlation,0.294,0.72
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,0.5,cos,0.293,0.718
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,0.7,correlation,0.316,0.733
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,0.7,cos,0.315,0.732
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,1,correlation,0.319,0.736
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,1,cos,0.317,0.735
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,1.4,correlation,0.318,0.737
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,1.4,cos,0.315,0.734
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,2,correlation,0.311,0.734
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,2,cos,0.305,0.729
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,5,correlation,0.341,0.72
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,5,cos,0.319,0.705
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,7,correlation,0.326,0.714
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,30000,7,cos,0.31,0.695
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,0.2,correlation,0.213,0.564
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,0.2,cos,0.213,0.563
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,0.5,correlation,0.292,0.717
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,0.5,cos,0.292,0.716
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,0.7,correlation,0.316,0.731
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,0.7,cos,0.315,0.73
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,1,correlation,0.319,0.735
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,1,cos,0.317,0.734
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,1.4,correlation,0.318,0.736
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,1.4,cos,0.316,0.733
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,2,correlation,0.311,0.733
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,2,cos,0.306,0.729
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,5,correlation,0.339,0.719
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,5,cos,0.317,0.704
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,7,correlation,0.33,0.714
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,40000,7,cos,0.31,0.694
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,0.2,correlation,0.212,0.561
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,0.2,cos,0.212,0.56
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,0.5,correlation,0.291,0.716
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,0.5,cos,0.291,0.715
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,0.7,correlation,0.315,0.731
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,0.7,cos,0.314,0.73
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,1,correlation,0.318,0.735
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,1,cos,0.317,0.733
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,1.4,correlation,0.318,0.735
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,1.4,cos,0.315,0.733
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,2,correlation,0.311,0.733
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,2,cos,0.306,0.729
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,5,correlation,0.341,0.719
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,5,cos,0.321,0.704
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,7,correlation,0.332,0.714
spmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,50000,7,cos,0.315,0.695
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,0.2,correlation,0.184,0.382
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,0.2,cos,0.186,0.378
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,0.5,correlation,0.21,0.485
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,0.5,cos,0.212,0.478
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,0.7,correlation,0.235,0.569
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,0.7,cos,0.236,0.56
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,1,correlation,0.268,0.639
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,1,cos,0.269,0.633
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,1.4,correlation,0.283,0.652
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,1.4,cos,0.287,0.648
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,2,correlation,0.284,0.653
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,2,cos,0.288,0.651
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,5,correlation,0.243,0.617
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,5,cos,0.245,0.628
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,7,correlation,0.252,0.56
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,1000,7,cos,0.237,0.584
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,0.2,correlation,0.195,0.444
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,0.2,cos,0.196,0.438
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,0.5,correlation,0.221,0.573
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,0.5,cos,0.222,0.566
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,0.7,correlation,0.242,0.647
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,0.7,cos,0.244,0.641
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,1,correlation,0.273,0.697
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,1,cos,0.274,0.694
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,1.4,correlation,0.288,0.707
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,1.4,cos,0.291,0.705
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,2,correlation,0.289,0.708
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,2,cos,0.294,0.707
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,5,correlation,0.25,0.697
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,5,cos,0.258,0.693
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,7,correlation,0.247,0.68
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,2000,7,cos,0.244,0.683
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,0.2,correlation,0.195,0.459
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,0.2,cos,0.196,0.455
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,0.5,correlation,0.219,0.592
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,0.5,cos,0.221,0.586
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,0.7,correlation,0.241,0.663
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,0.7,cos,0.242,0.658
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,1,correlation,0.274,0.709
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,1,cos,0.274,0.707
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,1.4,correlation,0.293,0.72
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,1.4,cos,0.295,0.719
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,2,correlation,0.295,0.722
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,2,cos,0.297,0.721
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,5,correlation,0.269,0.714
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,5,cos,0.271,0.709
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,7,correlation,0.271,0.703
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,3000,7,cos,0.266,0.7
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,0.2,correlation,0.196,0.483
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,0.2,cos,0.197,0.479
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,0.5,correlation,0.224,0.614
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,0.5,cos,0.224,0.609
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,0.7,correlation,0.247,0.677
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,0.7,cos,0.247,0.674
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,1,correlation,0.282,0.718
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,1,cos,0.281,0.717
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,1.4,correlation,0.304,0.729
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,1.4,cos,0.304,0.729
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,2,correlation,0.306,0.732
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,2,cos,0.307,0.732
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,5,correlation,0.283,0.723
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,5,cos,0.283,0.719
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,7,correlation,0.29,0.714
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,5000,7,cos,0.278,0.707
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,0.2,correlation,0.197,0.489
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,0.2,cos,0.197,0.486
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,0.5,correlation,0.226,0.615
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,0.5,cos,0.226,0.612
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,0.7,correlation,0.252,0.677
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,0.7,cos,0.252,0.674
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,1,correlation,0.291,0.718
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,1,cos,0.291,0.717
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,1.4,correlation,0.314,0.731
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,1.4,cos,0.313,0.73
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,2,correlation,0.316,0.734
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,2,cos,0.316,0.733
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,5,correlation,0.3,0.728
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,5,cos,0.296,0.722
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,7,correlation,0.31,0.72
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,10000,7,cos,0.296,0.71
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,0.2,correlation,0.195,0.474
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,0.2,cos,0.195,0.472
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,0.5,correlation,0.227,0.608
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,0.5,cos,0.227,0.606
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,0.7,correlation,0.253,0.673
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,0.7,cos,0.253,0.671
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,1,correlation,0.294,0.719
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,1,cos,0.293,0.717
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,1.4,correlation,0.318,0.733
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,1.4,cos,0.317,0.731
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,2,correlation,0.32,0.736
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,2,cos,0.319,0.735
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,5,correlation,0.311,0.732
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,5,cos,0.303,0.726
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,7,correlation,0.325,0.725
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,20000,7,cos,0.315,0.714
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,30000,0.2,correlation,0.192,0.474
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,30000,0.2,cos,0.192,0.472
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,30000,0.5,correlation,0.224,0.607
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,30000,0.5,cos,0.224,0.606
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,30000,0.7,correlation,0.251,0.673
spmi,raw,head,n,global,ukwac_wackypedia,e,nvaa,30000,0.7,cos,0.251,0.671
